2013-11-09T02:15-05:00,-89,0.55,2,5.5,14194.738
2013-11-09T02:30-05:00,-89,0.55,2,5.2142857143,14133.487
2013-11-09T02:45-05:00,-89,0.55,2,4.9603174603,14122.728
2013-11-09T03:00-05:00,-89,0.55,2,4,14112.232
2013-11-09T03:15-05:00,-89,0.55,2,4,14090.9
2013-11-09T03:30-05:00,-89,0.55,2,4,14223.405
2013-11-09T03:45-05:00,-89,0.55,2,4,14146.026
2013-11-09T04:00-05:00,-89,0.55,2,4,14084.253
2013-11-09T04:15-05:00,-89,0.5575,1.9,4,14061.197
2013-11-09T04:30-05:00,-89,0.5617857143,1.8428571429,4,14044.715
2013-11-09T04:45-05:00,-89,0.5655952381,1.7920634921,4,14064.304
2013-11-09T05:00-05:00,-89,0.58,1.6,4,14083.31
2013-11-09T05:15-05:00,-89,0.5725,1.7,4,14023.107
2013-11-09T05:30-05:00,-89,0.5682142857,1.7571428571,4,13994.203
2013-11-09T05:45-05:00,-89,0.5644047619,1.8079365079,4,13977.926
2013-11-09T06:00-05:00,-89,0.55,2,4,14174.55
2013-11-09T06:15-05:00,-102,0.5725,1.75,3.5,14264.69
2013-11-09T06:30-05:00,-109.4285714286,0.5853571429,1.6071428571,3.2142857143,14310.513
2013-11-09T06:45-05:00,-116.0317460317,0.5967857143,1.4801587302,2.9603174603,14333.461
2013-11-09T07:00-05:00,-141,0.64,1,2,14595.815
2013-11-09T07:15-05:00,-102,0.64,1,2.5,14614.983
2013-11-09T07:30-05:00,-79.7142857143,0.64,1,2.7857142857,14636.123
2013-11-09T07:45-05:00,-59.9047619048,0.64,1,3.0396825397,14414.236
2013-11-09T08:00-05:00,15,0.64,1,4,14369.872
2013-11-09T08:15-05:00,41.25,0.63,1.25,4.5,14425.662
2013-11-09T08:30-05:00,56.25,0.6242857143,1.3928571429,4.7857142857,14467.903
2013-11-09T08:45-05:00,69.5833333333,0.6192063492,1.5198412698,5.0396825397,14563.201
2013-11-09T09:00-05:00,120,0.6,2,6,14780.018
2013-11-09T09:15-05:00,130.75,0.5875,2,5.5,14758.391
2013-11-09T09:30-05:00,136.8928571429,0.5803571429,2,5.2142857143,14759.164
2013-11-09T09:45-05:00,142.3531746032,0.5740079365,2,4.9603174603,14866.025
2013-11-09T10:00-05:00,163,0.55,2,4,15173.152
2013-11-09T10:15-05:00,171.25,0.5425,2.25,4.5,15218.152
2013-11-09T10:30-05:00,175.9642857143,0.5382142857,2.3928571429,4.7857142857,15248.415
2013-11-09T10:45-05:00,180.1547619048,0.5344047619,2.5198412698,5.0396825397,15310.935
2013-11-09T11:00-05:00,196,0.52,3,6,15529.061
2013-11-09T11:15-05:00,194,0.51,3,5.5,15641.979
2013-11-09T11:30-05:00,192.8571428571,0.5042857143,3,5.2142857143,15598.05
2013-11-09T11:45-05:00,191.8412698413,0.4992063492,3,4.9603174603,15753.887
2013-11-09T12:00-05:00,188,0.48,3,4,15777.439
2013-11-09T12:15-05:00,195.5,0.48,3,4,15801.726
2013-11-09T12:30-05:00,199.7857142857,0.48,3,4,15856.039
2013-11-09T12:45-05:00,203.5952380952,0.48,3,4,15815.965
2013-11-09T13:00-05:00,218,0.48,3,4,15824.856
2013-11-09T13:15-05:00,198.5,0.48,3,4.5,15764.931
2013-11-09T13:30-05:00,187.3571428571,0.48,3,4.7857142857,15743.37
2013-11-09T13:45-05:00,177.4523809524,0.48,3,5.0396825397,15800.409
2013-11-09T14:00-05:00,140,0.48,3,6,15788.381
2013-11-09T14:15-05:00,117.25,0.49,3,6,15678.741
2013-11-09T14:30-05:00,104.25,0.4957142857,3,6,15677.23
2013-11-09T14:45-05:00,92.6944444444,0.5007936508,3,6,15817.903
2013-11-09T15:00-05:00,49,0.52,3,6,15888.88
2013-11-09T15:15-05:00,69.5,0.52,3,5.5,15845.501
2013-11-09T15:30-05:00,81.2142857143,0.52,3,5.2142857143,15926.713
2013-11-09T15:45-05:00,91.626984127,0.52,3,4.9603174603,15922.235
2013-11-09T16:00-05:00,131,0.52,3,4,15684.123
2013-11-09T16:15-05:00,117,0.5225,2.975,4,15657.75
2013-11-09T16:30-05:00,109,0.5239285714,2.9607142857,4,15808.328
2013-11-09T16:45-05:00,101.8888888889,0.5251984127,2.948015873,4,15922.424
2013-11-09T17:00-05:00,75,0.53,2.9,4,15771.909
2013-11-09T17:15-05:00,50,0.5375,2.825,4.5,15758.857
2013-11-09T17:30-05:00,35.7142857143,0.5417857143,2.7821428571,4.7857142857,15634.568
2013-11-09T17:45-05:00,23.0158730159,0.5455952381,2.744047619,5.0396825397,15613.649
2013-11-09T18:00-05:00,-25,0.56,2.6,6,15208.584
2013-11-09T18:15-05:00,-23.5,0.5675,2.525,6.25,15273.769
2013-11-09T18:30-05:00,-22.6428571429,0.5717857143,2.4821428571,6.3928571429,15267.812
2013-11-09T18:45-05:00,-21.880952381,0.5755952381,2.444047619,6.5198412698,15215.534
2013-11-09T19:00-05:00,-19,0.59,2.3,7,15214.557
2013-11-09T19:15-05:00,-19.75,0.63,2.225,6.75,15198.033
2013-11-09T19:30-05:00,-20.1785714286,0.6528571429,2.1821428571,6.6071428571,15159.63
2013-11-09T19:45-05:00,-20.5595238095,0.6731746032,2.144047619,6.4801587302,15125.667
2013-11-09T20:00-05:00,-22,0.75,2,6,15028.004
2013-11-09T20:15-05:00,-22,0.75,2,6,14970.92
2013-11-09T20:30-05:00,-22,0.75,2,6,14919.566
2013-11-09T20:45-05:00,-22,0.75,2,6,14923.107
2013-11-09T21:00-05:00,-22,0.75,2,6,14782.877
2013-11-09T21:15-05:00,-19.75,0.765,2,6,14719.747
2013-11-09T21:30-05:00,-18.4642857143,0.7735714286,2,6,14709.362
2013-11-09T21:45-05:00,-17.3214285714,0.7811904762,2,6,14747.927
2013-11-09T22:00-05:00,-13,0.81,2,6,14573.228
2013-11-09T22:15-05:00,-13,0.81,2,6.25,14442.517
2013-11-09T22:30-05:00,-13,0.81,2,6.3928571429,14424.157
2013-11-09T22:45-05:00,-13,0.81,2,6.5198412698,14389.285
2013-11-09T23:00-05:00,-13,0.81,2,7,14408.623
2013-11-09T23:15-05:00,-13,0.81,2,6.7599206349,14458.237
2013-11-09T23:30-05:00,-13,0.81,2,6.8799603175,14401.343
2013-11-09T23:45-05:00,-13,0.81,2,6.8199404762,14390.64
